Ticker,Entry Date,Exit Date,Entry Price,Exit Price,Score,Signal,Confidence,Return %,Holding Days
PFE,2024-10-26,2024-12-24,26.124595642089844,24.935754776000977,4.216703223662347,STRONG BUY,1.5730000000000004,-4.55065748146357,59
WMT,2024-10-26,2024-12-24,81.7132568359375,91.98841094970703,3.504141104294479,STRONG BUY,1.4300000000000002,12.57464762957596,59
AAPL,2024-11-25,2025-01-24,228.8350372314453,221.77694702148438,2.1884157509157514,NEUTRAL / HOLD,1.2100000000000002,-3.0843573149256587,60
MSFT,2024-11-25,2025-01-24,414.7211608886719,441.6332702636719,-0.043116605616605505,NEUTRAL / HOLD,1.0,6.489205739425559,60
NVDA,2024-11-25,2025-01-24,141.9093017578125,142.58892822265625,4.17758101851852,STRONG BUY,1.5730000000000004,0.47891607979554773,60
JPM,2024-11-25,2025-01-24,243.39752197265625,260.6893005371094,4.670035096310808,STRONG BUY,1.5730000000000004,7.104336323685217,60
XOM,2024-11-25,2025-01-24,118.50592041015625,105.72997283935547,4.320485110470702,STRONG BUY,1.4300000000000002,-10.780851730092845,60
PFE,2024-11-25,2025-01-24,23.919301986694336,24.731834411621094,4.216703223662347,STRONG BUY,1.5730000000000004,3.39697381377913,60
WMT,2024-11-25,2025-01-24,89.56668853759766,94.05288696289062,3.504141104294479,STRONG BUY,1.4300000000000002,5.008780048186983,60
AAPL,2024-12-25,2025-02-24,257.0374755859375,246.25791931152344,2.1884157509157514,NEUTRAL / HOLD,1.2100000000000002,-4.193768340527466,61
MSFT,2024-12-25,2025-02-24,436.9291076660156,402.59783935546875,-0.043116605616605505,NEUTRAL / HOLD,1.0,-7.857400138420021,61
NVDA,2024-12-25,2025-02-24,140.18946838378906,130.2516326904297,4.17758101851852,STRONG BUY,1.5730000000000004,-7.088860388679914,61
JPM,2024-12-25,2025-02-24,237.28689575195312,257.244140625,4.670035096310808,STRONG BUY,1.5730000000000004,8.410597142249735,61
XOM,2024-12-25,2025-02-24,103.53091430664062,109.23802947998047,4.320485110470702,STRONG BUY,1.4300000000000002,5.512474425210192,61
PFE,2024-12-25,2025-02-24,24.935754776000977,25.26268196105957,4.216703223662347,STRONG BUY,1.5730000000000004,1.3110779601235076,61
WMT,2024-12-25,2025-02-24,91.98841094970703,92.97101593017578,3.504141104294479,STRONG BUY,1.4300000000000002,1.0681834486802595,61
